df_index,simulation_index,f_laser,f_R_outer,f_Pi,f_Be,f_rho,current,Y_TDT,Y_rhoRDT,Y_minus_peak_IFAR,Y_minus_current
189,194,0.7220120299607515,0.9303563430905343,0.9994654325023293,0.8575256261974573,0.5354614946991205,29.565726965665817,3546.5659173,5.618838776862907,-3.7709788852662625,-1.4782863482832909
589,596,1.021444233134389,1.000107230618596,0.9957039780914784,0.67160155903548,0.8966536186635494,50.9906829893589,3544.6602384,14.046341391986482,-6.728728070175438,-2.549534149467945
477,484,1.2636355012655258,1.038220120035112,0.9878862722963094,0.5888362759724259,0.7728513451293111,21.09188660979271,3537.0326512,2.4838979317493024,-5.689245060137459,-1.0545943304896355
89,89,1.4160653492435813,0.9270552281290293,0.9865903206169605,0.837014265358448,1.3452886380255222,26.143673099577427,3518.0170446,4.4966984196842015,-3.7277089671157464,-1.3071836549788713
721,728,0.7518155965954065,0.91461320258677,1.0136334911733866,0.9343154896050692,1.4401760334149003,31.97136126458645,3510.0710654,6.332625634472407,-3.1899124056402224,-1.5985680632293224
138,142,0.5903405426070094,0.9104797143489123,0.9885860693082213,1.0253105349838734,1.2629974195733666,30.91712161898613,3498.2072551,5.182082491188827,-3.304383827021622,-1.5458560809493065
48,48,0.5054976996034384,0.958982701972127,1.0177156164124608,0.7485401686280966,1.2519619036465883,26.128761433064938,3463.0483461,5.130441176121771,-4.219245204336947,-1.3064380716532469
478,485,1.152462917380035,0.9576820483431221,0.9908966670185327,0.7642620224505663,1.2467053607106209,51.15129817277193,3449.69429,14.506737005834479,-4.840920155793572,-2.5575649086385965
224,229,1.4267929457128048,0.9901251075789332,1.0120742984488607,0.8160654669627547,0.69741150457412,21.872143894433975,3445.1969889,2.155598252534712,-4.882714688767412,-1.0936071947216988
723,730,0.848675362765789,0.9441205453127623,0.999303052648902,1.0486487681046128,0.6658125007525086,24.9620421230793,3432.0842422,2.2863272985384313,-4.36451090391909,-1.248102106153965
234,239,1.112063511274755,0.9535497590899468,0.9961318635940551,0.8888839324936271,1.258787170983851,49.86601773649454,3406.1099417,13.281067561575354,-4.430859457184935,-2.493300886824727
559,566,1.2250515716150403,0.9308969335630537,1.005088270418346,0.629453363828361,0.5115941036492586,38.20551246404648,3396.3483646,12.324239676043655,-2.61541769041769,-1.910275623202324
148,152,0.7075928403064609,0.9252526095137,0.9994675991684199,0.727293991483748,0.783498028293252,32.26476352661848,3374.1067756,7.504245854154785,-3.573670377241806,-1.613238176330924
432,439,1.0090356366708875,0.9187313703820109,1.0137806630134583,0.7182197785004973,0.5155450236052275,36.872463300824165,3358.6273482,11.185058422646977,-2.3004531388152083,-1.8436231650412083
597,604,1.0621906938031316,0.9299765119329095,0.9980519250407816,0.7959891268983483,0.6319724759086967,27.309427671134472,3354.5800799,5.295089360458021,-3.8100122850122853,-1.3654713835567236
608,615,1.2567518362775445,1.0367240469902754,0.9869288707152009,0.746616548858583,0.5391197977587581,20.514288917183876,3349.746195,1.5052658453581385,-5.641905940594058,-1.0257144458591938
72,72,1.3629055507481098,0.9209703389555216,0.987569647692144,0.6055380888283253,1.4285992868244648,36.36815045028925,3344.5275611,10.455456102564444,-2.3117128935532234,-1.8184075225144625
198,203,0.6073229871690273,0.9232425162568688,1.0014593124389648,0.6555492943152785,1.4170285016298294,32.534179762005806,3341.5721004,8.27295179984389,-2.9860894773277957,-1.6267089881002903
744,751,0.8628595778718591,1.0189454618841411,0.9834265788272023,0.5300609478726983,0.6794071374461055,20.9454882517457,3325.9587332,3.2059170081135124,-5.336903994845363,-1.047274412587285
130,134,1.1174103543162346,0.9555204236879945,1.0108902307599783,0.6098441006615758,1.1091792564839125,23.949357233941555,3310.0970012,5.047071528379688,-4.285794020578528,-1.1974678616970778
639,646,1.315235648304224,0.9305177422240377,1.0076648189127446,0.5316347787156701,1.0574420932680368,35.35617720335722,3278.6607346,10.450144170698563,-2.3493707093821508,-1.767808860167861
534,541,0.759878016076982,0.9201497441157699,0.9931046760454774,0.6435933168977499,0.9841726729646325,34.086266569793224,3278.033321,8.854467364390665,-2.696867321867322,-1.7043133284896612
73,73,0.5210920786485076,0.9374033082276583,0.9862546204775572,0.786060031503439,0.5230916757136583,42.00299005955458,3276.3291453,13.351534667308899,-4.04429181929182,-2.100149502977729
106,106,1.0503028510138392,1.0326472932472825,0.9852766285091639,0.5266452580690384,1.376428859308362,21.50398053228855,3272.810429,3.258913553102402,-5.711364676275451,-1.0751990266144276
336,343,0.9523080782964826,0.9133727079257369,0.9963450989127159,0.8037335583940148,1.1307374378666282,31.877281181514263,3250.4924638,6.910540743100454,-3.230096102980073,-1.5938640590757132
201,206,0.9104867810383439,0.9798577094450593,1.0105560925602912,0.8042306294664741,1.4028138760477304,23.013126365840435,3241.2245351,3.048212658165956,-4.663672273190623,-1.1506563182920218
304,311,1.1578819816932082,1.0106689121574164,1.017139733582735,0.6152121517807245,0.7816815534606576,20.60107585042715,3233.8554665,2.8638182851057175,-5.094628712871287,-1.0300537925213575
492,499,0.7121249539777637,0.9996736995875836,0.9900962920859456,0.5615853611379862,0.5128915682435036,21.341669037938118,3213.0704558,3.6149834620472356,-5.087286976646327,-1.067083451896906
547,554,1.3829131964594126,0.9886856652796269,0.9868635662272572,0.7581851044669747,1.3515642192214727,21.537314765155315,3211.5399823,2.455210980310491,-4.8531671159029655,-1.0768657382577658
66,66,0.9425745494663715,0.9329007925465703,0.9992316554486752,0.5310566164553165,0.6839080024510622,36.54341857880354,3209.6840319,11.263008614359515,-2.479668304668304,-1.827170928940177
85,85,0.944309395737946,0.92886758223176,1.0074926371499897,1.0135694639757276,0.8503394406288862,48.13335616141558,3205.6535624,13.288344451329493,-3.3060467055879896,-2.406667808070779
622,629,0.768711656332016,1.0526679432019592,1.0070512192323804,0.5221601696684957,0.9469971936196089,20.942435041069984,3184.8493503,3.08129014410362,-5.801178728070175,-1.0471217520534992
64,64,1.4411054085940123,0.919736715219915,1.0054510188475252,0.8283978551626205,1.2163974344730377,42.41747185587883,3157.2530844,11.989544410113167,-2.4976855933697766,-2.1208735927939415
592,599,0.6839927835389972,0.9387947540730238,1.0008410501852631,0.6781044891104102,0.7020964045077562,27.245451360940933,3147.1543627,6.165983214955808,-3.980558728345707,-1.3622725680470467
346,353,0.9022837001830339,1.057662358507514,0.9991729801520706,0.5657213134691119,0.9583553709089756,20.460084713995457,3131.9965608,2.523043062064052,-5.8052545760572265,-1.0230042356997728
285,292,0.742497175000608,0.979288299754262,0.9965506065264345,0.7092118915170431,0.6092439228668809,21.549497954547405,3130.6104638,3.2637669103598475,-4.708218864468866,-1.0774748977273703
468,475,1.1090660598129034,1.0656829310581089,1.0091124133765697,0.5416326224803925,1.1663666367530823,20.309728682041168,3127.8977908,2.5453795670449257,-5.836024616031976,-1.0154864341020584
220,225,0.895039745606482,0.9308689823374152,1.0176100205630063,0.9538970431312919,0.7122906511649489,46.11088290810585,3116.8945847,13.686274345881898,-3.298629829290207,-2.3055441454052925
720,727,1.2469874676316977,0.9675665160641075,1.0173218924924732,0.6169694429263473,0.5610098205506802,44.27909631282091,3087.6550503,15.834589047993298,-4.290605493133585,-2.2139548156410456
92,92,0.5921036638319492,0.910397270321846,1.0148625276610255,0.9326614504680037,1.1770189087837934,31.75521444529295,3083.8033417,6.262519198928033,-3.0460609243697476,-1.5877607222646475
394,401,1.3696037521585822,0.9186510298401117,1.0067044663056732,0.8040370177477598,1.2835533926263452,27.228043228387833,3083.1255284,5.479726086004544,-3.4978080759330767,-1.3614021614193916
563,570,1.1097336849197745,0.9854372477158905,1.013280727416277,0.5426503885537386,0.802143064327538,43.39144755154848,3082.900953,15.250186468732888,-5.065231092436976,-2.169572377577424
611,618,0.7891561780124903,0.919328273832798,0.9916748517006636,0.5983010567724705,0.5741138132289052,34.491283893585205,3073.8381657,10.0052041792971,-2.355003748125937,-1.7245641946792603
217,222,1.4075597422197461,0.9062332281842828,0.9835802336782217,0.7656617360189557,1.2456392496824265,32.00830813497305,3048.3947731,7.001238477203619,-2.9479110512129374,-1.6004154067486525
160,164,1.1863812170922756,0.9970907414332033,1.011427493840456,0.6124622859060764,1.1154071623459458,20.56323867291212,3031.9824085,3.138586775911901,-4.886793826441466,-1.028161933645606
484,491,1.1652543293312192,0.9186823194846511,1.0052167904004454,0.638556931167841,1.3899750337004662,33.85736182332039,3022.3362329,8.954849248982624,-2.4120431771293838,-1.6928680911660194
628,635,1.417982236482203,1.0098638789728285,1.0098884483426809,1.0454182783141732,0.5857774810865521,20.46614196151495,2973.6720038,0.37977095565094937,-5.751422895189002,-1.0233070980757475
123,127,1.2724939985200763,0.9443113591521979,1.015405251979828,1.0537221729755402,1.2847282076254487,22.617009580135345,2934.639705,2.0893282374527,-4.227135774218153,-1.1308504790067673
732,739,0.9550305241718888,1.029513244703412,0.9823972087725997,0.6241672271862626,1.2883923361077905,20.519057996571064,2920.7073683,2.5759655338165777,-5.4229950495049515,-1.0259528998285532
111,111,1.0076558841392398,0.9576752563938499,1.006445815898478,0.5445062955841422,0.6519205337390304,42.44321685284376,2920.1409051,16.04541992662617,-3.48193191580756,-2.122160842642188
34,34,0.918826388195157,0.933939165994525,1.0187844643369317,0.7192231146618724,1.2135251453146338,42.63284768909216,2905.1611187,14.368190826258996,-2.604685877466251,-2.131642384454608
266,273,0.937011232599616,0.9629298714920879,1.0183056227862834,0.6495964331552386,1.3962654452770948,53.04782725870609,2893.0098279,19.116687333968052,-3.2251918859649122,-2.6523913629353046
95,95,1.2846777383238077,0.9459026591852308,0.9970118740946055,0.5824968665838242,0.8634293861687183,43.539750538766384,2888.0274343,16.711291308145576,-2.926155115511551,-2.176987526938319
340,347,1.3577560828998685,0.9632724476978183,1.0188669258356096,0.5922085735946894,1.0487128691747785,20.84501836448908,2881.1337826,3.8495964795816744,-4.309255974607916,-1.042250918224454
158,162,0.8138728840276599,0.995360209979117,1.016819473579526,0.6160617647692561,0.8246410712599754,20.204068161547184,2863.4889948,3.291202821673551,-4.837531547272375,-1.0102034080773592
410,417,0.6298117358237505,0.9454738384112716,0.9915830196812749,0.5873542772606015,0.6630916558206081,24.088244028389454,2859.0991477,5.52154075132322,-4.088744903902155,-1.2044122014194727
195,200,1.1555348373949528,0.9179198134690524,0.9923680350556969,0.6088793147355318,1.054817740805447,35.76880291104317,2807.9068564,10.080834099151655,-2.0913050964187327,-1.7884401455521584
190,195,1.4346662387251854,0.9156085984781385,0.9886283567175269,0.598009567707777,1.3896694788709283,32.43326388299465,2806.7651431,8.250942782610567,-2.467559970014993,-1.6216631941497326
307,314,1.066037287004292,1.0112911617383362,1.0128479647636415,1.068431274034083,0.5025936309248209,20.018576197326183,2777.2237706,0.2842890557458375,-5.654942279942279,-1.0009288098663092
105,105,1.3291563959792256,0.94395115301013,0.9917046810686588,0.562107015401125,1.3835283173248172,43.34142856299877,2742.0724454,16.414808744762784,-2.7685158221704524,-2.1670714281499386
45,45,0.5073425713926554,0.9344417560845614,1.0043818660452961,0.7077478999271989,0.8035581158474088,25.47294918447733,2739.8758351,5.675585841717788,-3.7788608562691124,-1.2736474592238665
112,116,0.6651829881593585,0.9556508921086788,0.980222095772624,0.8040864244103432,1.4721419820562005,22.185847088694572,2727.3377071,3.4452058061488375,-4.298710073710073,-1.1092923544347286
215,220,1.314314159564674,0.9193608341738582,0.9893278344348073,0.5663719531148672,0.9628985375165939,35.496774315834045,2714.1090242,10.19622773295402,-2.0249139118457293,-1.7748387157917023
227,232,0.6109642265364528,0.9072169268503786,0.9964842185005546,1.0543841840699315,0.5303585948422551,27.480276823043823,2701.2976711,4.226077839339348,-3.3074279312015507,-1.3740138411521912
388,395,0.5559251010417938,0.9344286821782589,0.9838719264045358,0.568590191192925,0.6389337265864015,26.08724933117628,2697.6077355,6.290572907850106,-3.801064356435643,-1.304362466558814
131,135,1.0635256338864565,0.9392919935286046,1.0013927300274372,0.5135886501520872,1.2591337077319622,23.061120808124542,2693.7530811,5.407613919100898,-3.7585184839432406,-1.1530560404062271
50,50,1.0440071457996964,0.9185974426567555,0.9979033135995269,0.8263318436220288,0.7534130932763219,42.85333801060915,2693.1315738,13.268317827922221,-2.4882957150414384,-2.1426669005304575
236,241,1.197140728123486,0.9736175371333957,1.0194127813354135,0.553049597889185,1.3454911252483726,20.445196218788624,2692.0855611,3.9348241801758093,-4.4729906814210825,-1.0222598109394312
298,305,0.9720202339813113,0.9228650132194162,0.9917651722952724,0.6280958261340857,1.255048613063991,26.0785199329257,2687.2368723,6.026363582029294,-3.5266290141896945,-1.303925996646285
520,527,1.247794252820313,0.9500069351866842,0.993981065377593,1.0833886424079537,0.5468304874375463,20.434148870408535,2675.8214895,1.3245497486587057,-4.51148874061718,-1.0217074435204268
412,419,0.7710734661668539,1.0132246224209667,0.9923349757120014,0.8819477334618568,0.9593972470611334,20.008611604571342,2660.233975,1.3510307036752043,-5.365957548067771,-1.0004305802285671
209,214,0.7825093548744917,0.9573341088369489,0.992742791250348,0.5299959685653448,0.9690112229436636,20.720541961491108,2589.2950327,4.449060060496466,-4.195197982105464,-1.0360270980745554
577,584,0.7850855831056833,0.9741513965651394,0.982230003029108,0.5574681721627712,0.9932164708152413,54.861132614314556,2583.4571584,23.710089267394174,-4.117065663474692,-2.743056630715728
55,55,1.0547163682058454,0.9238025238737464,0.989456294812262,0.731316058896482,0.5943509116768837,44.10776004195213,2554.6820326,16.237877519156726,-2.1498020493712153,-2.2053880020976067
448,455,0.8649293277412653,0.9197055710479617,1.0006420396640896,1.2143177799880505,0.6148059824481606,21.624385081231594,2519.9876242,1.6882120195142425,-4.034688905547226,-1.0812192540615797
102,102,1.311517097055912,0.9135772766545415,1.0146843153238296,0.7721764072775841,0.7185808960348368,27.713052853941917,2517.3903755,5.700402945470604,-3.2719376486578327,-1.3856526426970959
617,624,0.5116796428337693,0.9025615584105253,0.9919141552969813,0.8135854443535209,0.9623873801901937,36.74899037927389,2503.3459621,8.844050035475233,-2.008316115702479,-1.8374495189636946
725,732,0.8307467075064778,0.9262696696445346,1.0061712351068854,0.5538753615692258,0.5290137808769941,27.080901078879833,2456.355581,6.437373778382665,-3.2113163463233994,-1.3540450539439917
443,450,1.4068894730880857,0.9116887301206589,1.0100715716183186,0.6944146053865552,0.9207575041800737,33.45116678625345,2425.6094841,8.19597690008597,-2.240685261707989,-1.6725583393126726
166,170,0.7172262640669942,0.9100703846663237,0.9901427022740245,0.8949144268408418,0.9043459044769406,23.538018353283405,2423.0390355,4.290723109679937,-3.3745258095109065,-1.1769009176641703
587,594,0.9694816470146179,0.9027725065127016,0.9834272376075387,0.9026466691866517,1.4425334092229605,24.682553336024284,2416.3390534,4.554836836692636,-3.1968225806451604,-1.2341276668012142
119,123,0.7361595593392849,0.9486353132873774,0.9890588479116559,0.5908298557624221,1.0207878462970257,20.434652492403984,2403.6677523,4.250006483469237,-4.047461814914645,-1.0217326246201992
424,431,0.8723605629056692,0.9142303902655841,0.9829627930745483,0.9907094920054078,1.1084893867373466,22.15157724916935,2393.9096596,3.1752917935291203,-3.529920634920635,-1.1075788624584675
185,190,1.4550065593793988,0.9221339296549559,1.0173378125205637,0.6957808928564191,0.5875053396448493,22.90231753140688,2392.1613983,4.496488178058959,-3.4148932112890926,-1.145115876570344
536,543,0.7970254346728325,0.903568134456873,0.9832742851227522,0.6669209487736225,1.151872611604631,29.084463864564896,2383.7002041,6.627301823419466,-2.5764492753623185,-1.4542231932282448
71,71,0.579077236354351,0.9269151048734784,0.9954483704268933,0.5991213666275144,1.4089091550558805,39.52384456992149,2375.4707139,12.64582350685922,-2.0601053639846745,-1.9761922284960747
689,696,1.3202419094741344,0.932028958760202,0.9979337969794869,1.3000813946127892,0.5509106023237109,20.049956664443016,2364.6337158,0.7026458496007898,-4.46090299014611,-1.0024978332221508
703,710,0.5886154938489199,0.9077732101082802,0.9803708019480109,1.264854583889246,1.0798438685014844,22.006170824170113,2304.14453,1.8146064150108383,-3.863881645661306,-1.1003085412085056
453,460,0.7152384035289288,0.9047134008258582,1.008930249027908,0.7013249332085252,1.4398377239704132,29.476050287485123,2274.684399,6.801727257855054,-2.371332431277595,-1.4738025143742561
743,750,1.2738869274035096,0.9135835802182556,0.9995965282246471,0.5922613814473152,0.9522894313558936,29.25579994916916,2258.762091,6.728681241072143,-2.611384439359268,-1.462789997458458
625,632,1.089073246344924,0.9108912952244282,1.0026501527428626,0.9134826511144638,1.3513311939314008,22.100548818707466,2252.2798657,3.7625288949359463,-3.371468079434893,-1.1050274409353733
724,731,0.771865432150662,0.9313773911446334,0.986588383950293,0.9254377642646432,1.250950925052166,20.450424551963806,2239.261905,2.981078990743105,-3.863881645661306,-1.0225212275981903
127,131,1.2161067593842745,0.9252586517482996,0.997767206132412,0.6438660323619843,0.7538148369640112,20.697271525859833,2235.6264876,4.036195415443511,-3.5656633906633908,-1.0348635762929916
544,551,0.5754825156182051,0.9111321246251464,1.0016191904246807,0.5615090299397707,1.2141174478456378,28.20883173495531,2176.1192488,6.760211759227425,-2.34311974789916,-1.4104415867477655
318,325,0.6493680467829108,0.9177667969837785,0.9919682781398296,0.5494930557906628,1.4168155705556273,34.85317166894674,2149.625908,9.26591956802756,-1.7928412698412697,-1.7426585834473372
21,21,0.5160212339833379,0.9282957075163722,0.9993545338883996,0.6176342014223337,0.938207047060132,40.71539685130119,2133.889486,14.753719429591122,-2.0429376657824934,-2.0357698425650597
140,144,0.7901655174791813,0.9197622761130333,0.9943717272952199,0.7760578682646155,1.1195808742195368,20.64424354583025,2099.6418774,3.931146315743657,-3.5595210371060397,-1.0322121772915125
77,77,1.389435263350606,0.9130601862445474,0.9915761848911643,0.5921292109414935,0.9692108258605003,34.06830955296755,2080.7034361,8.692802947094908,-1.9043968253968255,-1.7034154776483774
101,101,1.186489224433899,0.9287737412378192,0.9965344984829426,0.6570154465734959,1.3786977585405111,44.15258649736643,2065.5924306,17.31331701403178,-1.877745995423341,-2.2076293248683214
67,67,0.9913825513795018,0.9211057901382447,1.017327289953828,0.5687223728746176,1.4506505783647299,23.05855493992567,2055.1472148,5.254926949436695,-3.101362366092222,-1.1529277469962835
136,140,1.1114881755784154,0.9005479365587234,1.010743993371725,1.2622291836887598,1.4975959975272417,22.050086967647076,2042.4216007,2.1745948806441784,-3.458861343503938,-1.1025043483823538
456,463,1.373660620301962,0.9122595276683569,0.9938348830491305,0.7625009631738067,1.0296564754098654,20.961414091289043,2019.8913751,3.776066711394685,-3.4361706256792433,-1.0480707045644522
315,322,1.002128697000444,0.9384470524266363,0.9979474150389432,0.8272286951541901,0.6973214214667678,54.83315855264664,1989.2614244,20.089199899140727,-3.946249282845669,-2.741657927632332
164,168,1.065682034008205,0.9128374677151442,0.9943957881629467,0.5671349475160241,1.4651276106014848,32.50747878104448,1986.1748782,7.993143502874092,-1.944238095238095,-1.6253739390522242
459,466,0.8451540200039744,0.9134799659252167,1.005154975093901,0.5341953076422215,0.8527881233021617,29.248976707458496,1944.9097584,6.88929739550622,-2.189320552770628,-1.4624488353729248
187,192,0.8367747953161597,0.9163199679926038,1.017548158802092,0.861587074585259,1.096139824949205,43.947575092315674,1940.6634663,14.98747871134267,-2.025993253373314,-2.1973787546157837
128,132,0.73690474499017,0.9119704153388739,0.9804184546694159,0.6317868568003178,1.3882212163880467,37.041073851287365,1926.9423982,10.632764331425536,-1.6965085998062015,-1.8520536925643682
585,592,0.5285379234701395,0.9151177443563938,1.0040702806413173,0.7205391461029649,1.2075008675456047,21.984063424170017,1880.1565935,4.81603634216535,-3.3453386422136426,-1.0992031712085009
451,458,0.5569424238055944,0.9080942586064339,0.9990175091475249,0.5179140716791153,0.9034671811386943,24.777275323867798,1804.0893971,5.403831995538456,-2.52363321544356,-1.23886376619339
600,607,1.1094645410776138,0.9250802852213383,1.0053235168755055,0.5290789315477014,1.22449354454875,36.62603169679642,1772.2721445,10.804668925053114,-1.612657792775903,-1.8313015848398209
263,270,1.1495541548356414,0.9046618374064564,0.9915621986985207,0.6506152879446745,0.619217412546277,24.32366967201233,1769.5040093,4.913178896557272,-2.986587033462034,-1.2161834836006165
455,462,0.54018569085747,0.9030244255438448,0.9910913896560669,0.5380757646635175,1.275534269399941,25.529278963804245,1765.672824,5.708941207285793,-2.279857065438287,-1.2764639481902122
27,27,1.4231991171836853,0.9070772726088763,1.00724274225533,0.653528967872262,1.2586815375834703,24.626797661185265,1758.7742957,5.00631165891145,-2.9333715233881157,-1.2313398830592632
244,249,1.0934722684323788,0.9095439558848739,0.9909203733876347,0.5881836181506515,0.5172041356563568,32.50347677618265,1726.654406,7.4115571293337945,-1.890209768700787,-1.6251738388091326
562,569,0.912908629514277,0.901596855558455,1.005855098851025,0.6400209339335561,1.3787189731374383,27.732320427894592,1725.0024296,6.025396280662495,-2.1943515604510884,-1.3866160213947296
550,557,0.5813085241243243,0.9097485471516847,1.009145500548184,0.621912308037281,1.1777060190215707,32.743794582784176,1617.5340594,7.193083804427096,-1.6905758714969241,-1.6371897291392088
578,585,0.7999129556119442,0.9204512603580952,1.0053744729608298,0.5244589438661933,0.6899449890479445,34.4235135987401,1605.5430707,8.36218428957458,-1.6293530113297554,-1.721175679937005
438,445,0.8519090618938208,0.9069454532116652,0.9917704846337437,0.5594244720414281,0.7605286743491888,30.509415678679943,1566.2451675,6.399001793756306,-1.867717417635659,-1.5254707839339972
308,315,1.256370659917593,0.907504690811038,0.9914924984052778,0.5373784881085157,0.7628513593226671,22.22081195563078,1499.03969,4.481790532270615,-2.8571776611694153,-1.111040597781539
291,298,0.937547417357564,0.907156146876514,0.997022415176034,0.5354331703856587,0.7918695835396647,21.088681630790234,1485.2163618,4.277237014990418,-2.769905462184874,-1.0544340815395117
540,547,0.7129771467298269,0.9069574991241097,1.0086232619732618,0.5492725549265742,1.2135510221123695,21.417450308799744,1428.8796076,4.478287444137413,-2.6584643002303205,-1.0708725154399872
598,605,0.8550869328901172,0.9015068400651217,1.0088431573286654,0.6224347297102213,0.8240631222724915,28.3111722022295,1415.7062313,5.649459545100702,-1.9472535125968993,-1.415558610111475
226,231,0.9900583699345589,0.9079104309901596,0.9854946485161781,0.5395654030144215,0.8908875109627843,31.905977576971054,1364.105393,5.730789248627436,-1.6226503759398496,-1.5952988788485527
28,28,0.7788574965670705,0.9181961549445987,1.011305928453803,0.9413902657106519,1.3641252452507615,50.0781674310565,1359.9899558,18.777204300476274,-3.0637239744382603,-2.503908371552825
116,120,0.6089181266725063,0.916228492744267,0.9929825420677661,0.5591292325407267,0.7295678351074457,35.52132949233055,1347.6983177,10.370845536150531,-1.5249119201409276,-1.7760664746165276
132,136,1.2095455741509795,0.9067788284271956,1.0177542848140002,0.5473672365769744,1.4643312031403184,20.620993711054325,1273.1740839,4.097549146918778,-2.6971246556473827,-1.0310496855527163
375,382,0.5815028063952923,0.9145542323589325,1.0027024899423123,0.5673991432413459,0.8971571391448379,34.21609591692686,1268.4125814,8.564923600255819,-1.501865671641791,-1.710804795846343
632,639,0.7771377684548497,0.9028562147170306,0.9858507716655731,0.5559583473950624,0.603743870742619,30.59861171990633,1257.0103624,4.522161724640838,-1.5719635076252723,-1.5299305859953165
642,649,0.8273509535938501,0.9088525831699371,0.984183895252645,0.5263827620074153,0.5601545507088304,32.3926904425025,1248.9492327,5.747616191169029,-1.4907815904139432,-1.619634522125125
575,582,0.6769027793779969,0.9199238320812583,1.0045259340107442,0.5025591384619474,0.6445196969434619,34.26510747522116,949.71761462,10.596216669027358,-1.3874591503267975,-1.7132553737610579
305,312,1.0080540552735329,0.9108850119635463,1.0049303844198585,1.2412541219964623,0.690814595669508,57.31934670358896,927.78197718,17.79245970806783,-2.833899773423964,-2.865967335179448
176,180,1.283647277392447,0.9419843945652246,1.0045547675341369,0.5760807897895575,1.2415212783962488,47.51459680497646,898.84272916,23.454069199998173,-2.3961678491411504,-2.375729840248823
387,394,0.5894520012661815,0.9147792182862758,0.9933874439820647,0.5598171046003699,0.6854843338951468,35.579393804073334,455.2507766,17.513509484027374,-1.4981617647058822,-1.7789696902036667
